db,schema,table,type,row_count,bytes,created,last_altered,comment
LIBRARY_META,CONNECT_BAK_20260730,ENTITY_MAP,BASE TABLE,16717495,300997632,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:16.213000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,GOLD_PAIRS,BASE TABLE,6538936,86451712,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:16.908000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,KEYSET_LIVE,BASE TABLE,52497919,412196864,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:17.465000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,KEYSET_SCRATCH,BASE TABLE,52497919,451326464,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:18.294000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,LEADS,BASE TABLE,1041,392704,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:18.990000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,MATCH_MODEL,BASE TABLE,5,1536,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:19.884000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,MATCH_PAIRS,BASE TABLE,22202882,48690688,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:20.484000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,MATCH_RUNGS,BASE TABLE,3,1536,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:21.126000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,NICKNAME_MAP,BASE TABLE,102,2048,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:21.721000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,SOURCE_OVERLAP_MATRIX,BASE TABLE,36,12288,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:22.338000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,SPINE_KEYSET,BASE TABLE,25275406,137869312,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:22.979000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,SPINE_KEYSET_LIVE,BASE TABLE,25275406,127102464,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:23.744000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,V_CONNECTIONS,VIEW,,,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:08.476000-07:00,"One row per connection-graph edge, human-readable. table_a.col_a = table_b.col_b
is a runnable join. tier STEEL/STRONG = hard identifier; GEO/CORROBORATED/PROBABILISTIC
are softer. Built over CONNECT_EDGES; regenerable."
LIBRARY_META,CONNECT_BAK_20260730,V_CONNECTIONS_CORE,VIEW,,,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:08.637000-07:00,"Trustworthy core of the connection graph: the SAME projection as V_CONNECTIONS but
only tier IN (STEEL/STRONG/CORROBORATED) -- hard identifiers + corroborated links, no bare
ZIP/FIPS geographic coincidence (GEO) or name-only (PROBABILISTIC) noise. This is the default
edge set evidence.dev should browse. Built over V_CONNECTIONS; regenerable."
LIBRARY_META,CONNECT_BAK_20260730,V_CONNECTION_SUMMARY,VIEW,,,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:08.756000-07:00,"Browse menu for the connection graph: edge counts and best overlap per
(domain_a, domain_b, tier). Which domains connect, and how strongly."
LIBRARY_META,CONNECT_BAK_20260730,V_LEADS_PUBLISHED,VIEW,,,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:08.921000-07:00,"The SAFE way to read leads in SQL: published()-semantics as a view. Drops leads whose latest human verdict is rejected/retracted/stale, drops leads absent from the latest run (STATUS<>active), and stamps every survivor with REVIEW_STATE + PUBLISHED so an unreviewed lead can never read as fact. Verdicts live in LIBRARY_META.REVIEW.DECISIONS since 2026-07-12 (Reading Room). Mirrors connect/leads.py published(). Regenerable."
LIBRARY_META,CONNECT_BAK_20260730,ZZ_RETIRED_DECISIONS_20260712,BASE TABLE,0,0,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:24.645000-07:00,
LIBRARY_META,CONNECT_BAK_20260730,ZZ_RETIRED_EDGES_FED_IRS_EO_BMF,BASE TABLE,140,20480,2026-07-30 07:54:08.268000-07:00,2026-07-30 07:54:24.974000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,BRIDGE_ENTITIES,BASE TABLE,0,0,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:03.473000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CLUSTER_ASSIGNMENTS,BASE TABLE,23,1536,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:03.903000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CONNECT_EDGES,BASE TABLE,610,51712,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:04.622000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CONNECT_EDGES_INC,BASE TABLE,1074,72192,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:05.592000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CONNECT_NODES,BASE TABLE,25275406,521223168,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:06.354000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CONNECT_WATERMARK,BASE TABLE,1848,142336,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:07.169000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,CROSSWALK_SCRATCH,BASE TABLE,4326506,21104640,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:07.987000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,DOMAIN_OVERLAP_MATRIX,BASE TABLE,7,6656,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:08.781000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ENTITY_GOLDEN,BASE TABLE,16717495,649575936,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:09.406000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ENTITY_INDEX,BASE TABLE,25275406,1031663104,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:10.168000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ENTITY_LINKS,BASE TABLE,2324,55808,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:10.922000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ENTITY_MAP,BASE TABLE,16717495,300997632,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:11.653000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,GOLD_PAIRS,BASE TABLE,6538936,86451712,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:12.436000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,KEYSET_LIVE,BASE TABLE,52497919,412196864,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:13.100000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,KEYSET_SCRATCH,BASE TABLE,52497919,451326464,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:14.047000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,LEADS,BASE TABLE,1041,392704,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:14.798000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,MATCH_MODEL,BASE TABLE,5,1536,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:15.770000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,MATCH_PAIRS,BASE TABLE,22202882,48690688,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:16.474000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,MATCH_RUNGS,BASE TABLE,3,1536,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:17.305000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,NICKNAME_MAP,BASE TABLE,102,2048,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:17.989000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,SOURCE_OVERLAP_MATRIX,BASE TABLE,36,12288,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:18.668000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,SPINE_KEYSET,BASE TABLE,25275406,137869312,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:19.404000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,SPINE_KEYSET_LIVE,BASE TABLE,25275406,127102464,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:20.217000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,V_CONNECTIONS,VIEW,,,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:03.462000-07:00,"One row per connection-graph edge, human-readable. table_a.col_a = table_b.col_b
is a runnable join. tier STEEL/STRONG = hard identifier; GEO/CORROBORATED/PROBABILISTIC
are softer. Built over CONNECT_EDGES; regenerable."
LIBRARY_META,CONNECT_PRESPINE_20260730,V_CONNECTIONS_CORE,VIEW,,,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:03.646000-07:00,"Trustworthy core of the connection graph: the SAME projection as V_CONNECTIONS but
only tier IN (STEEL/STRONG/CORROBORATED) -- hard identifiers + corroborated links, no bare
ZIP/FIPS geographic coincidence (GEO) or name-only (PROBABILISTIC) noise. This is the default
edge set evidence.dev should browse. Built over V_CONNECTIONS; regenerable."
LIBRARY_META,CONNECT_PRESPINE_20260730,V_CONNECTION_SUMMARY,VIEW,,,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:03.808000-07:00,"Browse menu for the connection graph: edge counts and best overlap per
(domain_a, domain_b, tier). Which domains connect, and how strongly."
LIBRARY_META,CONNECT_PRESPINE_20260730,V_LEADS_PUBLISHED,VIEW,,,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:03.994000-07:00,"The SAFE way to read leads in SQL: published()-semantics as a view. Drops leads whose latest human verdict is rejected/retracted/stale, drops leads absent from the latest run (STATUS<>active), and stamps every survivor with REVIEW_STATE + PUBLISHED so an unreviewed lead can never read as fact. Verdicts live in LIBRARY_META.REVIEW.DECISIONS since 2026-07-12 (Reading Room). Mirrors connect/leads.py published(). Regenerable."
LIBRARY_META,CONNECT_PRESPINE_20260730,ZZ_RETIRED_DECISIONS_20260712,BASE TABLE,0,0,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:21.514000-07:00,
LIBRARY_META,CONNECT_PRESPINE_20260730,ZZ_RETIRED_EDGES_FED_IRS_EO_BMF,BASE TABLE,140,20480,2026-07-29 21:52:03.226000-07:00,2026-07-29 21:52:21.842000-07:00,
LIBRARY_META,INGEST_LOGS,INGEST_RUNS,BASE TABLE,2766,453632,2026-06-09 12:35:12.563000-07:00,2026-08-26 07:50:06.697000-07:00,
LIBRARY_META,INGEST_LOGS,VAULT_RECEIPTS,BASE TABLE,8,4096,2026-06-10 08:59:03.557000-07:00,2026-06-13 19:48:28.606000-07:00,
LIBRARY_META,REGISTRY,BULK_REFRESH,BASE TABLE,23,19456,2026-07-23 12:52:29.433000-07:00,2026-07-27 13:56:02.663000-07:00,Control table for server-side scheduled refresh of bulk sources (Phase 5). Written by scripts/server_side_load.py on each success; read by RIPPLE_REFRESH_SOURCE + the refresh TASK.
LIBRARY_META,REGISTRY,CATALOG,VIEW,,,2026-08-11 07:03:56.948000-07:00,2026-08-11 07:03:58.548000-07:00,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,BASE TABLE,751,44544,2026-08-01 12:59:38.642000-07:00,2026-08-22 15:38:45.903000-07:00,"Per-column data dictionary: type, chart role, fill rate, detected hard-ID key, plain-English gloss, sample values. Built by scripts/build_column_catalog.py (preview then --apply); curated glosses live in git at glossary/column_gloss.py and are re-merged on every rebuild. Regenerable."
LIBRARY_META,REGISTRY,COLUMN_TRUST,BASE TABLE,174,11264,2026-08-22 15:38:43.987000-07:00,2026-08-22 17:34:18.912000-07:00,Columns proven untrustworthy as join keys (>=99% blank/sentinel). One row per dead column. Source: outputs/dead_id_columns_triage_2026-08-11.md; loaded 2026-08-22 fix session. STATUS=dead_id means never join on this column.
LIBRARY_META,REGISTRY,FACET_CROSSWALK,BASE TABLE,165,5632,2026-06-25 20:47:33.864000-07:00,2026-06-25 20:48:52.041000-07:00,
LIBRARY_META,REGISTRY,FACET_VOCAB,BASE TABLE,87,3072,2026-06-25 20:29:41.302000-07:00,2026-07-05 16:47:37.521000-07:00,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,BASE TABLE,251,84992,2026-07-12 12:08:40.166000-07:00,2026-07-28 22:25:36.767000-07:00,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,BASE TABLE,21,8704,2026-07-12 11:49:56.203000-07:00,2026-07-12 12:08:20.027000-07:00,
LIBRARY_META,REGISTRY,INTAKE_ROUTING,BASE TABLE,1,1024,2026-07-23 13:08:43.738000-07:00,2026-07-23 13:08:45.359000-07:00,
LIBRARY_META,REGISTRY,LANDING_DENSITY_PROBE,BASE TABLE,63,3072,2026-06-27 12:59:14.674000-07:00,2026-06-27 13:01:22.538000-07:00,
LIBRARY_META,REGISTRY,MART_SAMPLE_NOTES,BASE TABLE,23,5120,2026-08-11 07:00:46.482000-07:00,2026-08-11 09:10:43.383000-07:00,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,BASE TABLE,338520,40452096,2026-06-21 16:23:45.302000-07:00,2026-06-21 16:30:17.400000-07:00,Wave-3 master index of harvested open-data-portal datasets (metadata only). One row = one dataset. column_names is the source column list; join_keys/top_tier (added post-load) confidence-tier what each dataset connects to.
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,BASE TABLE,102,7168,2026-07-02 09:19:42.822000-07:00,2026-07-12 07:11:21.257000-07:00,Data-freshness ledger: how current each source DATA is (not when it was loaded). Built by scripts/build_freshness_ledger.py.
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS_TIMELINE,BASE TABLE,342,10752,2026-08-22 14:30:07.867000-07:00,2026-08-22 14:30:10.961000-07:00,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,BASE TABLE,2780,734208,2026-06-09 11:10:38.647000-07:00,2026-08-26 10:58:17.179000-07:00,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,BASE TABLE,2735,687616,2026-07-29 17:37:42.415000-07:00,2026-07-29 17:37:44.617000-07:00,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,VIEW,,,2026-06-25 20:34:57.060000-07:00,2026-06-25 20:34:57.896000-07:00,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,VIEW,,,2026-06-25 20:34:58.082000-07:00,2026-06-25 20:34:58.691000-07:00,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,VIEW,,,2026-07-24 10:15:30.997000-07:00,2026-07-24 10:15:31.411000-07:00,
LIBRARY_META,REGISTRY,V_SOURCE_DOMAIN,VIEW,,,2026-06-25 20:34:55.623000-07:00,2026-06-25 20:34:55.945000-07:00,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,VIEW,,,2026-07-12 07:11:19.699000-07:00,2026-07-12 07:11:20.096000-07:00,
LIBRARY_META,REGISTRY,V_SOURCE_KEY,VIEW,,,2026-06-25 20:34:56.521000-07:00,2026-06-25 20:34:56.898000-07:00,
LIBRARY_META,REGISTRY,V_SOURCE_THEME,VIEW,,,2026-06-25 20:34:56.035000-07:00,2026-06-25 20:34:56.438000-07:00,
LIBRARY_META,REGISTRY,V_STATE,VIEW,,,2026-07-21 21:22:13.729000-07:00,2026-07-21 21:22:16.068000-07:00,"One row per platform metric, derived live. Cite THIS in docs — never paste numbers into prose. Added 2026-07-02 (Fable audit: prose numbers rot, derived numbers survive)."
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,BASE TABLE,1645,460800,2026-07-01 08:35:43.614000-07:00,2026-07-01 08:35:44.725000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,BASE TABLE,2556,663040,2026-07-12 13:26:45.927000-07:00,2026-07-12 13:26:47.038000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,BASE TABLE,2761,709120,2026-08-05 19:43:03.162000-07:00,2026-08-05 19:43:04.315000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260826_105153,BASE TABLE,2780,734208,2026-08-26 10:57:51.035000-07:00,2026-08-26 10:57:53.012000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,BASE TABLE,2780,727552,2026-08-26 07:52:39.479000-07:00,2026-08-26 07:52:41.175000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,BASE TABLE,2555,641024,2026-07-05 16:47:29.521000-07:00,2026-07-05 16:47:30.373000-07:00,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,BASE TABLE,2555,658432,2026-07-06 09:12:49.503000-07:00,2026-07-06 09:12:50.602000-07:00,
LIBRARY_META,REVIEW,DECISIONS,BASE TABLE,2,1536,2026-07-21 21:20:13.007000-07:00,2026-07-22 08:59:03.409000-07:00,"Append-only audit log of human verdicts (who/when/what/why). The LATEST verdict per target wins. Corrections are NEW rows, never updates — the write role holds no UPDATE/DELETE. SMOKE_TEST row = permanent proof the wall holds."
LIBRARY_META,REVIEW,V_EFFECTIVE_LEAD_DECISIONS,VIEW,,,2026-08-01 11:47:35.107000-07:00,2026-08-01 11:47:35.579000-07:00,"The effective verdict per lead: COALESCE(lead-level, inherited cohort-level). SPECIFIC BEATS GENERAL — a lead decision always wins for that lead; the cohort verdict fills in only where no lead decision exists. DECISION_LEVEL says which applied. published can only ever appear at DECISION_LEVEL=lead (cohort verdicts cannot publish). Leads with no decision at either level are absent (readers COALESCE to pending)."
