db,schema,table,row_count,bytes,n_cols,n_numeric,n_date,signals
LIBRARY_MARTS,FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FS220,4336,782848,249,244,2,date_col|origin
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA861_NET_METERING,1004,124416,120,112,1,count_meas|date_col|name_id|origin|severity|state
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA861_NON_NET_METERING_DISTRIBUTED,507,48128,80,72,1,count_meas|date_col|name_id|origin|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_FED_COLLEGE_SCORECARD_INSTITUTION__RECORDS,,,3313,90,1,address|amount|city|count_meas|date_col|fips|lat|lon|naics_sic|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,TIMELINE,FINANCE__FED_NCUA_CALL_REPORTS_FS220,,,253,244,3,date_col|origin
LIBRARY_MARTS,TIMELINE,ENERGY__FED_EIA861_NON_NET_METERING_DISTRIBUTED,,,84,72,2,count_meas|date_col|name_id|origin|severity|state
LIBRARY_MARTS,TIMELINE,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,,,131,86,6,address|amount|city|count_meas|date_col|entity_id|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_POS_OTHER,,,477,204,1,city|count_meas|date_col|entity_id|fips|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_DOL_EBSA_FORM5500_SCHEDULE_SB__FILINGS,,,127,86,5,address|amount|city|count_meas|date_col|entity_id|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CMS_HCRIS__HOSPITAL_COST_REPORT,,,119,103,2,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|naics_sic|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EIA861_NON_NET_METERING_DISTRIBUTED__CAPACITY,,,80,72,1,count_meas|date_col|name_id|origin|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_FED_ED_COLLEGE_SCORECARD_INSTITUTION__INSTITUTIONS,,,66,52,1,amount|city|count_meas|date_col|fips|flag_bool|lat|lon|naics_sic|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_HCRIS,,,129,107,4,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|naics_sic|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CMS_NURSING_HOME__NURSING_HOME_FACILITIES,,,110,61,6,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,TIMELINE,ENERGY__FED_EIA861_NET_METERING,,,124,112,2,count_meas|date_col|name_id|origin|severity|state
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,,,145,65,1,amount|count_meas|county|date_col|dest|fips|flag_bool|lat|lon|naics_sic|name_id|origin|rate_meas|seq_order|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EIA861_NET_METERING__CAPACITY,,,120,112,1,count_meas|date_col|name_id|origin|severity|state
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_DIALYSIS,,,146,67,14,address|amount|city|count_meas|county|date_col|entity_id|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_NCUA_CALL_REPORTS__FS220,,,249,244,2,date_col|origin
