db,schema,table,row_count,bytes,n_cols,n_numeric,n_date,signals
LIBRARY_MARTS,FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,2823000,274471936,85,10,3,address|amount|city|count_meas|country|county|date_col|entity_id|fips|flag_bool|lat|lon|name_id|origin|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,1780730,152641536,51,7,2,date_col|fips|lat|lon|name_id|outcome|severity|state
LIBRARY_RAW,LANDING,FED_NOAA_STORM_EVENTS,1780730,173822464,54,1,0,date_col|fips|lat|lon|name_id|origin|outcome|severity|state
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FRA_CASUALTIES,1150788,68523008,72,8,2,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_RAW,LANDING,FED_FRA_CASUALTIES,1150788,78520320,73,1,0,count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|outcome|person|severity|state
LIBRARY_MARTS,SCIENCE,SCIENCE__FED_USGS_EARTHQUAKES,443274,31137280,22,2,1,date_col|lat|lon|severity
LIBRARY_RAW,LANDING,FED_USGS_EARTHQUAKES,443274,32013824,25,0,1,date_col|lat|lon|origin|severity
LIBRARY_MARTS,JUSTICE,JUSTICE__INTL_UCDP_GED,385918,39916032,49,9,3,count_meas|country|date_col|dest|geom|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,INTL_UCDP_GED,385918,36304384,52,1,0,count_meas|country|date_col|dest|geom|lat|lon|name_id|origin|outcome|severity
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,304632,29943296,57,8,0,amount|count_meas|country|county|date_col|fips|lat|lon|name_id|origin|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_USGS_MINERALS,304632,28020224,60,1,0,amount|count_meas|country|county|date_col|fips|lat|lon|name_id|origin|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_FRACFOCUS_DISCLOSURE_LIST,248835,15150592,20,0,0,count_meas|date_col|lat|lon|origin|outcome|seq_order
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_DISCLOSURE_LIST,248835,13955072,20,5,2,count_meas|county|date_col|lat|lon|name_id|origin|outcome|seq_order|state
LIBRARY_RAW,LANDING,FED_FRA_EQUIPMENT_ACCIDENTS,224941,40760832,158,1,0,amount|count_meas|county|date_col|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FRA_EQUIPMENT_ACCIDENTS,224941,40189952,157,21,2,amount|count_meas|county|date_col|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,165531,7745024,67,14,5,address|city|count_meas|county|date_col|fips|flag_bool|geom|lat|lon|name_id|origin|rate_meas|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_HRSA_SHORTAGE_AREAS,165531,7729152,70,1,0,address|city|count_meas|county|date_col|fips|flag_bool|geom|lat|lon|name_id|origin|rate_meas|seq_order|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,136005,5929472,40,8,0,address|city|count_meas|county|date_col|entity_id|fips|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_GHGRP_FACILITY,136005,3099136,40,4,0,address|city|count_meas|county|date_col|entity_id|fips|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_MARTS,REFERENCE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,135710,23610368,38,3,3,count_meas|country|date_col|lat|lon|name_id|origin|seq_order|severity
LIBRARY_RAW,LANDING,XC_ROR_RESEARCH_ORGANIZATIONS,135710,13567488,38,1,0,count_meas|country|date_col|lat|lon|name_id|origin|seq_order|severity
LIBRARY_RAW,LANDING,FED_USGS_ORPHANED_OIL_GAS_WELLS,117672,2844160,26,1,0,count_meas|county|date_col|lat|lon|name_id|origin|severity|state
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,117672,9734144,27,3,1,count_meas|county|date_col|lat|lon|name_id|origin|severity|state
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,93808,7621632,29,12,2,amount|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,92766,6647296,47,11,5,amount|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_USACE_NID_DAMS,92766,9795072,87,1,0,amount|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_NID_DAMS,92766,8111616,87,1,0,amount|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|seq_order|severity|state
LIBRARY_MARTS,LABOR,LABOR__FED_MSHA_MINES,91906,5895168,23,5,2,city|count_meas|date_col|entity_id|fips|flag_bool|lat|lon|naics_sic|name_id|rate_meas|severity|state
LIBRARY_RAW,LANDING,FED_MSHA_MINES,91906,7545344,62,0,1,city|count_meas|date_col|dest|entity_id|fips|lat|lon|naics_sic|name_id|origin|rate_meas|severity|state
LIBRARY_MARTS,_RESTORE_20260731,JUSTICE__FED_MSHA_MINES,91906,10102784,59,7,0,city|count_meas|date_col|dest|entity_id|fips|lat|lon|naics_sic|name_id|origin|rate_meas|severity|state
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,79158,12601344,69,12,5,address|city|count_meas|county|date_col|fips|flag_bool|geom|lat|lon|name_id|origin|rate_meas|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_HRSA_HPSA_PRIMARY_CARE,79158,3090432,69,2,0,address|city|count_meas|county|date_col|fips|flag_bool|geom|lat|lon|name_id|origin|rate_meas|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_TRI_BASIC_2023,78647,8706048,125,8,0,address|city|count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|rate_meas|severity|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,78647,8647168,122,11,0,address|city|count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|rate_meas|severity|zip
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_ATF_FFL,77514,7076864,20,2,0,address|city|count_meas|county|date_col|entity_id|lat|lon|name_id|rate_meas|seq_order|severity|state|zip
LIBRARY_MARTS,HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,35601,5479936,94,16,1,address|amount|city|count_meas|date_col|entity_id|fips|lat|lon|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_HUD_ASSISTED_HOUSING_PROJECTS,35601,6021120,95,1,0,address|amount|city|count_meas|date_col|entity_id|fips|lat|lon|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,30968,3718656,75,10,4,city|count_meas|country|date_col|entity_id|lat|lon|naics_sic|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,FED_NTSB_AVIATION_EVENTS,30968,4059136,76,1,0,city|count_meas|country|date_col|entity_id|lat|lon|naics_sic|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,FED_FDIC_BANK_DATA,27836,6981632,164,0,0,address|amount|city|count_meas|county|date_col|entity_id|fips|lat|lon|name_id|origin|severity|zip
LIBRARY_MARTS,FINANCE,FINANCE__FED_FDIC_BANK_DATA,27836,3446784,48,8,7,address|amount|city|count_meas|county|date_col|entity_id|fips|lat|lon|name_id|origin|severity|zip
LIBRARY_RAW,LANDING,FED_EPA_AQS_SITES,20994,1478144,31,1,0,address|city|count_meas|county|date_col|fips|lat|lon|name_id|origin|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,20994,1271296,32,6,3,address|city|count_meas|county|date_col|fips|lat|lon|name_id|origin|severity|state|zip
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,19038,3472896,58,3,3,address|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|name_id|origin|rate_meas|seq_order|severity|state|zip
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,15476,6150656,64,12,1,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|geom|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,XC_MAPPING_POLICE_VIOLENCE,15476,6522368,67,2,0,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|geom|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_NURSINGHOME411,14713,3770880,74,1,0,address|amount|city|count_meas|county|date_col|dest|entity_id|lat|lon|naics_sic|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_MARTS,HEALTH,HEALTH__FED_NURSINGHOME411,14713,3633152,71,27,4,address|amount|city|count_meas|county|date_col|dest|entity_id|lat|lon|naics_sic|name_id|origin|outcome|person|rate_meas|severity|state
LIBRARY_RAW,LANDING,FED_CMS_NURSING_HOME,14700,3931648,112,1,0,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_NURSING_HOME,14700,4704768,97,61,6,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|flag_bool|lat|lon|naics_sic|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,HOUSING,HOUSING__FED_USDA_RD_MFH_ACTIVE_PROJECTS,13550,1100288,35,12,4,address|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_USDA_RD_MFH_ACTIVE_PROJECTS,13550,1238016,35,1,0,address|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,11974,3142144,141,65,0,amount|count_meas|county|date_col|dest|fips|flag_bool|lat|lon|naics_sic|name_id|origin|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,FED_EPA_EGRID_PLANT_2022,11974,2747392,144,1,0,amount|count_meas|county|date_col|dest|fips|flag_bool|lat|lon|naics_sic|name_id|origin|rate_meas|seq_order|severity|state
LIBRARY_RAW,LANDING,XC_WAPO_FATAL_FORCE,10430,663552,22,1,0,city|count_meas|county|date_col|lat|lon|name_id|origin|outcome|severity|state
LIBRARY_MARTS,JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,10430,522240,18,4,1,city|count_meas|county|date_col|lat|lon|name_id|outcome|severity|state
LIBRARY_RAW,LANDING,FED_MAPPING_INEQUALITY,10154,3175424,15,1,0,city|date_col|fips|geom|lat|lon|origin|severity|state
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_9B3EC4ABB9,10000,613376,26,0,0,address|date_col|fips|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_C65B641866,10000,584704,23,0,0,count_meas|county|date_col|dest|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_5B37A5568E,10000,1123328,21,0,0,address|count_meas|date_col|entity_id|fips|lat|lon|name_id|origin|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E,10000,1061888,66,0,0,address|amount|city|count_meas|date_col|dest|entity_id|fips|flag_bool|geom|lat|lon|name_id|origin|outcome|rate_meas|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_HOUSTON_OPEN_DAT_A4490182BA,10000,1456128,48,0,0,address|city|count_meas|county|date_col|flag_bool|lat|lon|name_id|origin|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_BBE261ACCB,10000,1076224,31,0,0,address|date_col|flag_bool|geom|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_77706D86DA,10000,3121152,111,0,0,address|amount|city|count_meas|county|date_col|dest|entity_id|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_EF682F7E59,10000,1123328,21,0,0,address|count_meas|date_col|entity_id|fips|lat|lon|name_id|origin|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_0AD648012F,10000,415232,14,0,0,count_meas|county|date_col|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_6F76317272,10000,613376,26,0,0,address|date_col|fips|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_B9904B63C2,10000,927744,48,0,0,address|amount|city|count_meas|date_col|dest|lat|lon|name_id|origin|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_1D39BDEC50,10000,1723392,37,0,0,address|city|date_col|lat|lon|name_id|origin|seq_order|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_E4C004D662,10000,1149440,31,0,0,address|city|date_col|dest|entity_id|lat|lon|name_id|origin|outcome|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_F82E02E6B2,10000,2869760,32,0,0,country|date_col|dest|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_B25E480DFC,10000,927744,48,0,0,address|amount|city|count_meas|date_col|dest|lat|lon|name_id|origin|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_2A3D59095B,10000,1167872,42,0,0,address|date_col|flag_bool|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_VIRGINIA_OPEN_DA_039AACD655,10000,988160,64,0,0,address|city|count_meas|country|county|date_col|lat|lon|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_AD0D8250DF,10000,563200,21,0,0,address|city|date_col|lat|lon|origin|state
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_DB29EC5366,10000,730624,22,0,0,address|date_col|geom|lat|lon|origin
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_B81B12D211,10000,725504,21,0,0,address|date_col|fips|lat|lon|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_BB1BD78412,10000,563200,21,0,0,address|city|date_col|lat|lon|origin|state
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1,10000,2869760,32,0,0,country|date_col|dest|lat|lon|name_id|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_03ECD5C73D,10000,660480,13,0,0,address|date_col|lat|lon|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_00B8041D47,10000,355328,13,0,0,date_col|lat|lon|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_145B5F2466,10000,725504,21,0,0,address|date_col|fips|lat|lon|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_F194D54765,10000,2061312,67,0,0,address|count_meas|date_col|dest|entity_id|lat|lon|origin|outcome|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_HOUSTON_OPEN_DAT_AB35BB6552,9997,495616,24,0,0,address|count_meas|date_col|lat|lon|name_id|origin|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6D0F07679B,9904,646144,23,0,0,address|date_col|fips|lat|lon|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_F891A6D2EE,9904,646144,23,0,0,address|date_col|fips|lat|lon|origin|outcome|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_CC3CA4C413,9788,352256,22,0,0,address|city|count_meas|county|date_col|flag_bool|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_90E172F9B4,9116,685056,28,0,0,address|amount|date_col|fips|lat|lon|origin|outcome|person|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_42719841F1,9116,685056,28,0,0,address|amount|date_col|fips|lat|lon|origin|outcome|person|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_073E47DFBA,8663,350208,22,0,0,date_col|lat|lon|name_id|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_B497C35747,8663,350208,22,0,0,date_col|lat|lon|name_id|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_3B70AD4F80,7754,972800,37,0,0,count_meas|date_col|flag_bool|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_F059843BA0,6954,494592,46,0,0,address|date_col|dest|entity_id|flag_bool|geom|lat|lon|origin|rate_meas|severity|state
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_F810ADDEEC,6461,954880,82,0,0,address|city|count_meas|county|date_col|entity_id|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_692C217FC7,6461,954880,82,0,0,address|city|count_meas|county|date_col|entity_id|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,FED_ED_COLLEGE_SCORECARD_INSTITUTION,6273,27774464,3311,90,0,address|amount|city|count_meas|date_col|fips|lat|lon|naics_sic|origin|outcome|rate_meas|severity|state|zip
LIBRARY_MARTS,EDUCATION,EDUCATION__FED_ED_COLLEGE_SCORECARD_INSTITUTION,6273,1031168,66,52,1,amount|city|count_meas|date_col|fips|flag_bool|lat|lon|naics_sic|name_id|origin|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_490B55C81B,6160,435712,25,0,0,amount|city|count_meas|county|date_col|dest|lat|lon|origin|rate_meas|severity
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,5818,246784,40,12,0,count_meas|country|county|date_col|lat|lon|name_id|origin|severity|state
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_BA28CC40B7,5108,361984,21,0,0,address|amount|date_col|lat|lon|name_id|origin
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_93F5DF3D76,5108,361984,21,0,0,address|amount|date_col|lat|lon|name_id|origin
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,5000,2918912,109,0,0,address|amount|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_INDIANA_DATA_HUB_66A945CF17,5000,335360,21,0,0,address|amount|city|count_meas|date_col|dest|entity_id|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_81A81B1650,5000,548352,28,0,0,city|count_meas|country|county|date_col|fips|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,FED_EPA_ENVIROFACTS,5000,121856,17,1,0,city|count_meas|county|date_col|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_3E6E5804C7,5000,798720,112,0,0,address|city|count_meas|date_col|dest|geom|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,5000,106496,16,0,1,city|count_meas|county|date_col|lat|lon|name_id|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_5DD35F95D8,5000,961536,62,0,0,address|city|count_meas|county|date_col|entity_id|fips|flag_bool|lat|lon|name_id|origin|rate_meas|severity|zip
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,5000,2897920,109,0,0,address|amount|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_INDIANA_DATA_HUB_78F3E49D13,4730,219136,17,0,0,address|city|count_meas|county|date_col|fips|lat|lon|name_id|origin|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6F8489E18F,4485,214528,22,0,0,address|count_meas|date_col|fips|lat|lon|origin
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_65D88E2BEF,4485,214528,22,0,0,address|count_meas|date_col|fips|lat|lon|origin
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_5F864A8799,4482,307200,25,0,0,date_col|lat|lon|origin|severity
LIBRARY_MARTS,HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,3787,1137152,109,37,2,address|amount|city|count_meas|county|date_col|fips|flag_bool|lat|lon|name_id|origin|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,FED_HUD_PUBLIC_HOUSING_AUTHORITIES,3787,1329152,109,6,0,address|amount|city|count_meas|county|date_col|fips|lat|lon|name_id|origin|rate_meas|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_23B8B5B7D2,3420,217600,18,0,0,address|date_col|lat|lon|name_id|origin|rate_meas|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_1C103EE2CD,3420,217600,18,0,0,address|date_col|lat|lon|name_id|origin|rate_meas|severity|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_5DD692715C,3302,233984,17,0,0,address|city|date_col|entity_id|lat|lon|origin|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_E87D6ED57D,3200,883712,143,0,0,address|amount|city|count_meas|county|date_col|flag_bool|lat|lon|name_id|origin|outcome|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,3152,1079808,107,0,0,address|amount|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,3076,2370048,107,0,0,address|amount|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_DB1AEFD5B6,2634,183808,31,0,0,address|date_col|lat|lon|name_id|origin|severity|state
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_67A021FADC,2358,107008,16,0,0,count_meas|date_col|lat|lon|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_E3D369B05F,2297,125952,19,0,0,count_meas|date_col|lat|lon|name_id|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_B100823F62,2285,281088,28,0,0,address|city|count_meas|county|date_col|dest|lat|lon|name_id|origin|rate_meas|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,2230,980480,107,0,0,address|amount|count_meas|date_col|dest|entity_id|geom|lat|lon|origin|rate_meas|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_8F9481CFA8,2160,50176,17,0,0,count_meas|date_col|lat|lon|origin|severity
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_7C5012DB2A,2160,50176,17,0,0,count_meas|date_col|lat|lon|origin|severity
LIBRARY_RAW,LANDING,FED_PHMSA_FLAGGED_INCIDENTS,2039,2582528,627,1,0,address|amount|city|count_meas|county|date_col|dest|fips|flag_bool|geom|lat|lon|name_id|origin|outcome|person|rate_meas|severity|state|zip
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,2039,117760,39,18,2,address|city|count_meas|date_col|fips|lat|lon|name_id|origin|outcome|severity|state|zip
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_MINNEA_BD6A1CACBB,2000,226816,24,0,0,address|date_col|entity_id|geom|lat|lon|origin|severity
