db,schema,table,row_count,bytes,n_cols,n_numeric,n_date,signals
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CFPB_HMDA__RECORDS,,,101,1,0,amount|count_meas|county|date_col|dest|entity_id|fips|name_id|origin|outcome|rate_meas|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2__FACILITIES,,,99,0,0,address|count_meas|county|date_col|entity_id|naics_sic|name_id|origin|rate_meas|severity
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_103F7D641F__RECORDS,,,65,0,0,address|amount|city|count_meas|country|county|date_col|dest|entity_id|flag_bool|name_id|origin|severity|state|zip
LIBRARY_MARTS,TIMELINE,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,,,25,4,2,amount|city|count_meas|county|date_col|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_5E5B26DC88__RECORDS,,,175,0,0,address|amount|count_meas|county|date_col|fips|geom|lat|lon|naics_sic|name_id|origin|person|rate_meas|seq_order|severity
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_354E3ABF4F__PLACES,,,47,0,0,city|count_meas|country|county|date_col|dest|entity_id|naics_sic|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_A5715666DA__FACILITIES,,,100,0,0,address|count_meas|county|date_col|entity_id|naics_sic|name_id|origin|rate_meas|severity
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_FE79F02E34__FACILITIES,,,91,0,0,address|count_meas|county|date_col|entity_id|naics_sic|name_id|origin|rate_meas|severity
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,,,44,8,1,address|city|count_meas|county|date_col|entity_id|fips|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_USCOURTS_STATS__RECORDS,,,19,1,0,count_meas|county|date_col|fips|name_id|origin|severity
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5C3521189E__FACILITIES,,,100,0,0,address|count_meas|county|date_col|entity_id|naics_sic|name_id|origin|rate_meas|severity
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_8DE28DA9D9__RECORDS,,,32,0,0,city|count_meas|country|county|date_col|fips|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_33421B5A2A__FACILITIES,,,95,0,0,address|count_meas|county|date_col|entity_id|naics_sic|name_id|origin|rate_meas|severity
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_HCRIS,,,129,107,4,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|naics_sic|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_3CED3B9382__PLACES,,,25,0,0,address|amount|city|count_meas|county|date_col|flag_bool|lat|lon|name_id|origin
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_BALTIMORE_6C2257F1C4__FACILITIES,,,31,0,0,address|city|count_meas|county|entity_id|geom|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EIA860_3_5_MULTIFUEL__ALL,,,42,11,1,amount|count_meas|county|date_col|dest|entity_id|naics_sic|name_id|origin|severity|state
LIBRARY_MARTS,TIMELINE,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,,,107,31,4,amount|city|count_meas|county|date_col|dest|fips|origin|person|rate_meas|severity|state|zip
LIBRARY_MARTS,TIMELINE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,,,17,1,3,address|city|count_meas|county|date_col|flag_bool|name_id|origin|severity|state|zip
LIBRARY_MARTS,TIMELINE,JUSTICE__FED_COURTLISTENER_FJC_IDB_CL_LINKED,,,43,3,6,amount|count_meas|county|date_col|entity_id|origin|rate_meas|seq_order|severity
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EIA860_3_2_WIND__ALL,,,26,10,1,amount|count_meas|county|date_col|naics_sic|name_id|origin|severity|state
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_5206358BDD__RECORDS,,,44,0,0,address|city|count_meas|county|date_col|entity_id|fips|geom|lat|lon|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_F810ADDEEC__RECORDS,,,81,0,0,address|city|count_meas|county|date_col|entity_id|lat|lon|origin|rate_meas|severity
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EIA860_3_3_SOLAR__ALL,,,44,12,1,amount|count_meas|county|date_col|naics_sic|name_id|origin|severity|state
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,,,126,11,1,address|city|count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|rate_meas|severity|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1__RECORDS,,,19,0,0,address|city|count_meas|county|date_col|entity_id|naics_sic|name_id|origin|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CMS_HCRIS__HOSPITAL_COST_REPORT,,,119,103,2,address|amount|city|count_meas|county|date_col|dest|entity_id|fips|naics_sic|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_LA_COUNTY_OPEN_D_E034245E05__PROVIDERS,,,16,0,0,address|city|count_meas|county|entity_id|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_354E3ABF4F__RECORDS,,,47,0,0,city|count_meas|country|county|date_col|dest|entity_id|naics_sic|name_id|origin|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_HOUSTON_OPEN_DAT_A4490182BA__RECORDS,,,47,0,0,address|city|count_meas|county|date_col|flag_bool|lat|lon|name_id|origin|seq_order|severity|state|zip
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_EPA_SDWA_SDWA_GEOGRAPHIC_AREAS,,,15,0,2,city|count_meas|county|date_col|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_CB7C3747FC__PLACES,,,15,0,0,city|count_meas|county|date_col|geom|origin
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315__RECORDS,,,35,0,0,address|city|count_meas|county|date_col|fips|geom|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_BALTIMORE_751D91C991__FACILITIES,,,15,0,0,address|city|count_meas|county|entity_id|geom|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_1966AC023B__PLACES,,,35,0,0,address|city|count_meas|country|county|date_col|fips|geom|lat|lon|naics_sic|name_id|origin|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621__RECORDS,,,113,0,0,address|city|count_meas|county|date_col|lat|lon|naics_sic|name_id|origin|rate_meas|severity|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_5E5B26DC88__PLACES,,,178,0,1,address|amount|count_meas|county|date_col|fips|geom|lat|lon|naics_sic|name_id|origin|person|rate_meas|seq_order|severity
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_DIALYSIS,,,146,67,14,address|amount|city|count_meas|county|date_col|entity_id|name_id|origin|rate_meas|severity|state|zip
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,,,116,0,1,address|amount|city|count_meas|country|county|date_col|dest|entity_id|fips|flag_bool|name_id|origin|person|rate_meas|severity|state|zip
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_LA_COUNTY_OPEN_D_E034245E05__RECORDS,,,16,0,0,address|city|count_meas|county|entity_id|name_id|origin|severity|state|zip
